remoteId,published,modified,Titolo,"Descrizione breve",Descrizione,"Tipologia di luogo",lat,lon,address,Immagine,Comune,Tags,Fonte,Indirizzo,"Indirizzo web",Email,Telefono
0f843235aa642b7a080937761c302ba0,2014-05-08T15:58:05+02:00,2014-08-19T09:38:23+02:00,"Chiesa di Santa Maria al Lago","Si trova a pochi passi dal lago, all'interno del parco Pavese. E' stata costruita nel 1939 per offrire il servizio religioso ai piccoli ospiti del preventorio senza costringerli a trasferirsi nella parrocchiale. Per la comodità del suo accesso, vi si celebrano oggi la maggior parte delle cerimonie religiose della comunità parrocchiale.",,Chiesa,0,0,,/var/nagotorbole/storage/images/territorio/conoscere-nago-torbole/cosa-puoi-visitare/a-torbole/chiesa-di-santa-maria-al-lago/14164-1-ita-IT/Chiesa-di-Santa-Maria-al-Lago.jpg,,,,,,,
fa3dc2311efac5e4c996637f40faa641,2014-05-08T16:00:28+02:00,2014-08-19T09:37:52+02:00,"La valletta di Santa Lucia","E' una delle più belle passeggiate dell'intero comprensorio, che sale da Torbole verso Nago ai piedi della rupe precipite di Penede. In una piccola valle selvaggia, immersa nel silenzio, ricca di stupendi scorci panoramici sul Garda. Prende il nome da un antico capitello dedicato alla Santa siracusana.","
La strada è antichissima, un tempo era l'unico viottolo per raggiungere il valico, il &quot;più aspro cammino&quot;, secondo la testomonianza che ce ne dà Montaigne. Da questa stradella erano discese le galee veneziane nella famosa impresa compiuta dalla Serenissima. Lo ricorda un'iscrizione, in cui si legge:
&quot;Via del traffico medioevale
tra il lago e il nord
transitò nell'anno 1439
delle galere veneziane
per combattere le forze
del Ducato di Milano&quot;.L'uliveto che attraversa è certamente uno dei più antichi e venerabili insediamenti gardesani. Il sito è un miracolo della natura, che è stato conservato integro attraverso i secoli e fino ai giorni nostri. Interessante osservare l'arte del terrazzamento, della fratta e del muro a secco messa in atto dai nostri antenati per ottenere brevi strisce di terra dalle quali ricavare modesti prodotti agricoli. ","Sentieri e itinerari",0,0,,/var/nagotorbole/storage/images/territorio/conoscere-nago-torbole/cosa-puoi-visitare/a-torbole/la-valletta-di-santa-lucia/14173-1-ita-IT/La-valletta-di-Santa-Lucia.jpg,,,,,,,
801bb2ead5881a08300a36fe01d974a5,2014-05-08T16:03:00+02:00,2014-08-19T09:37:08+02:00,"Il Belvedere","E' uno stupendo punto panoramico, dal quale la vista spazia sull'intero lago, con la gran cerchia di monti, sulla spiaggia, sulla piana e sulla foce del Sarca e sul paesino raccolto attorno al porticciolo. Vi si arriva in pochi minuti dalla piazza centrale o dalla scalinata che sta dietro le scuole.A Torbole questo belvedere viene chiamato &quot;castèl&quot;, un toponimo che non ha mai lasciato dubbi sulla presenza, in secoli passati, di una qualche torre, o fortificazione, cosa che è stata recentemente confermata dalla scoperta di interessanti reperti archeologici.",,"Luogo incantevole",0,0,,,,,,,,,
44f7960f776bf292d8bcdde3e0260d32,2014-05-08T16:05:06+02:00,2014-08-19T09:36:35+02:00,"Il Casello del Dazio","A Torbole, sul molo in mezzo al golfo, a sfidare impavido le grosse ondate del Garda che s'infrangono sulla banchina si trova un piccolo edificio d'aspetto gentilino e venezianeggiante che richiama l'attenzione di chi guarda. Per la gente del luogo è il casel. ","






Era la sede del Dazio e poi dei doganieri austriaci che tenevano ormeggiate le barche, accanto alle bisse e ai bissoni dei pescatori e ai bragozzi dei mercanti. Nelle antiche mappe di Torbole la Casa del Dazio è ritratta alta e stretta come una torre isolata sullo scoglio in un mare tempestoso.",Castello,0,0,,/var/nagotorbole/storage/images/territorio/conoscere-nago-torbole/cosa-puoi-visitare/a-torbole/il-casello-del-dazio/14191-1-ita-IT/Il-Casello-del-Dazio.jpg,,,,,,,
4d19d0163cdbf4c84bfbd0321d0b3095,2014-05-08T16:06:46+02:00,2014-08-19T09:33:45+02:00,"Il Porto","ll pittoresco porticciolo di Torbole, che ora ospita solo poche barche da pesca e da diporto, un tempo era uno dei più movimentati approdi dell'Alto Lago. ","
Prima della costruzione delle strade gardesane (1929), il Garda era una importante via di comunicazione tra la pianura Padana e le valli del Tirolo, regioni che si scambiavano una notevole quantità di merci. Giungevano ogni giorno nel porto di Torbole le grosse imbarcazioni dalle grandi vele che solcavano il lago, cariche di generi diversi, come il sale, il frumento, gli aranci, i limoni, e ne ripartivano con i prodotti delle nostre valli: legnami da costruzione, pelli, metalli, ecc.Le merci che transitavano dal porto erano soggette alla tassa di dogana, una severa istituzione imperiale. La piccola costruzione che si vede sul piazzale del porto (sec. XVIII) ne era, appunto, la sede.","Località turistica",0,0,,/var/nagotorbole/storage/images/territorio/conoscere-nago-torbole/cosa-puoi-visitare/a-torbole/il-porto/14204-1-ita-IT/Il-Porto.jpg,,,,,,,
f7bd53313ec3ec3a311dbe24fa2c0033,2014-05-08T16:08:50+02:00,2014-08-19T09:32:00+02:00,"La Galleria Adige-Garda","Poco dopo Torbole sulla statale gardesana che porta a Malcesine appare, trasversale alla via, la bocca di una galleria. Lunga 9,8 Km con una pendenza di m. 0,86% e una sezione rivestita di mq. 50,54, è il canale d'uscita di un condotto che serve a scaricare sul Garda l'acqua dell'Adige per ridurne la portata in caso di piena, al fine di garantirsi dalle inondazioni.","
E' stata terminata nel 1959. All'imbocco della galleria una lapide ricorda i 15 lavoratori morti per costruirla:
&quot;Ai caduti sul lavoro
nella costruzione della Galleria
Le venete genti beneficate
dal cosciente sacrificio
a riconoscente imperitura memoria 1961.&quot;tratto da &quot;Il Garda Trentino&quot;","Località turistica",0,0,,/var/nagotorbole/storage/images/territorio/conoscere-nago-torbole/cosa-puoi-visitare/a-torbole/la-galleria-adige-garda/14213-1-ita-IT/La-Galleria-Adige-Garda.jpg,,,,,,,
abf34ac35443bb7d8bc0768f04065315,2014-05-08T16:12:13+02:00,2014-08-19T09:29:25+02:00,"Il Sasso dei Bimbi","Nei dintorni di Torbole verso sud-est, in località Paradiso, giace a ridosso del lago un masso roccioso emergente dall'acqua. Per i pescatori è lo Spigol del Maroc. Tutti i locali lo chiamano il &quot;Sasso dei Bambini&quot;, il Sass dei popi, come dicono in dialetto.","Le acque, sbattendo sulla pietra, emanano come un fruscio, che sembra un vagito. L'immaginario popolare indicava in questo masso il posto dove le comari andavano a raccogliere i neonati, richiamate da quella specie di pianto. Il sasso, coperto quasi alla vista dalla Gardesana, è stato ritratto dal pittore Zeno Diemer.Tratto da &quot;Il Garda Trentino&quot;","Località turistica",0,0,,,,,,,,,
2b022e4e47a7d59fcd4773beff5e5122,2014-05-08T16:13:25+02:00,2014-08-19T09:31:14+02:00,"Monumento funebre a W.O. Darby","Il 30 aprile 1945, cinque giorni dopo la liberazione di Milano, un contingente di truppe americane giungeva a Torbole con mezzi anfibi, attraverso il lago e occupava il paese, già tenuto da reparti tedeschi della Wermacht, dopo un violento combattimento.","
Quel giorno sembrava che le armi dovessero definitivamente tacere, dopo la lunga guerra. Il colonnello William O. Darby, comandante dei rangers americani sbarcati a Torbole, stava gustando, con altri commilitoni, questo straordinario momento, quando da una postazione di artiglieria tedesca, alloggiata sul monte Brione, furono sparate alcune bombe le cui schegge colpirono dei militari e ferirono a morte il colonnello.A cinquant'anni dalla morte, nel 1995, i suoi soldati hanno voluto ricordare il sacrificio del loro comandante con una stele, eretta davanti alla chiesa di Santa Maria al Lago.",Monumento,0,0,,/var/nagotorbole/storage/images/territorio/conoscere-nago-torbole/cosa-puoi-visitare/a-torbole/monumento-funebre-a-w.o.-darby/14231-1-ita-IT/Monumento-funebre-a-W.O.-Darby.jpg,,,,,,,
8c2f5a07bce5ce941026678935c9d459,2014-05-08T17:23:07+02:00,2014-08-29T16:14:18+02:00,"Il Monte Baldo","






Tour Virtuale Parco del Monte Baldo&quot;A cavallo tra il Lago di Garda e la valle dell'Adige, il Parco Naturale Locale del Monte Baldo è celebre da secoli per la notevole rilevanza floristica. La varietà di habitat, piante, anfibi, rettili, uccelli, mammiferi concorrono a rendere questo parco uno straordinario esempio di coesistenza delle attività antropiche tradizionali con l'ambiente naturale.Il Tour Virtuale ci permette di visitare i luoghi più suggestivi di tre percorsi (Monte Altissimo, Corna Piana, Polsa) tramite suggestive transizioni temporali (estate/inverno), suoni ambientali e i diversi spunti di approfondimento.&quot;",,"Località turistica",0,0,,,,,,,,,
5b5037269c6200dce2f7e0fac25bcf9f,2014-05-08T12:43:12+02:00,2014-11-12T15:48:47+01:00,Windsurf,"Torbole è stato definito da molti il &quot;paradiso del windsurf&quot;; tale definizione è assolutamente appropriata. Infatti pochi luoghi hanno costanza, intensità e puntualità di venti come questo specchio di lago.","
L'uso della &quot;tavola&quot; per affrontare le onde è sport antichissimo, e la sua pratica nelle isole Hawaii è documentata fin dal XVIII secolo. La &quot;tavola a vela&quot; invece è un'invenzione pù recente, che si fa risalire ai primi anni Sessanta del XX secolo e che viene attribuita ai californiani Jim Drake e Hoyle Schweitzer. Nel giro di pochi anni la tavola a vela originale si è venuta modificando, diventando pù corta e più leggera, ed acquistando caratteristiche che la rendono adatta ora a &quot;volare&quot; sulle onde.A Torbole i primi windsurf hanno fatto la loro comparsa poco più di vent'anni fa, e si sono andati rapidamente diffondendo. Dal 1984 la &quot;tavola a vela&quot; partecipa ai giochi olimpici.",Vela/Windsurf,45.870781,10.876128,torbole,/var/nagotorbole/storage/images/territorio/turismo-e-manifestazioni/quali-sport-praticare/windsurf/12750-1-ita-IT/Windsurf.jpg,,,"http://www.circolosurftorbole.com/|Link al sito del Circolo Surf Torbole (CST)",,,,
ea5247b568fa2f39134d9c3b0c8ab38d,2014-05-08T12:44:47+02:00,2014-08-23T22:04:08+02:00,"Mountain Bike","E' uno sport giovane che si è imposto recentemente grazie alla tecnica avanzata e ai materiali leggeri e resistenti usati per la costruzione di biciclette speciali chiamate rampichini (mountain bike).","
L'escursione in mountain bike è una via di mezzo tra il viaggio in bicicletta e la gita in montagna, poichè allo spostamento rapido unisce la soddisfazione di percorsi alpestri, immersi nel verde dei boschi o aperti su stupendi panorami. Non c'è forse luogo così ricco di itinerari, bene evidenziati da guide eccellenti, come il comprensorio dell'Alto Garda, caratterizzato da una fitta rete di sentieri che salgono fino alle vette più alte.Per maggiori informazioni: Piste ciclabili in Trentino","Mountain Bike",45.877824,10.890852,"nago torbole",/var/nagotorbole/storage/images/territorio/eventi-e-manifestazioni2/quali-sport-praticare/mountain-bike/12759-1-ita-IT/Mountain-Bike.jpg,,,,,,,
9dbaedb9375d220b93c6d16619d5b1b3,2014-05-08T12:47:44+02:00,2014-08-23T22:03:03+02:00,"Free Climbing","Sport recente che ha trovato, nel nostro ambito, ottime possibilità di esercizio. La conformazione stessa del territorio, montuoso e accidentato, levigato in molti punti dalla azione possente dei ghiacciai, mette a disposizione di chi ama l'arrampicata numerose pareti verticali che presentano difficoltà che vanno dal 4° all'8° grado superiore.","
Le principali palestre, nel nostro comune, si trovano a Corno di Bò, noto anche per la &quot;Spiaggia delle lucertole&quot;, 2 km a sud di Torbole, lungo la strada per Malcesine, è il luogo più frequentato dagli appassionati dell'arrampicata libera. Presenta una parete a strapiombo sul lago e uno scivolo di circa 200 m., con vie medio-facili di lunghezza varia, ottimamente chiodate (anelli resinati). 
Altre palestre di roccia si possono trovare al Passo San Giovanni (strada per Mori), alle Traole di Nago (strada per Monte Baldo), Monte Corno a Nago (strada per Arco) ed alle Marmitte dei Giganti (tra Nago e Torbole).Oltre alla soddisfazione dell'arrampicata il climber può anche godere di straordinari panorami che, nel corso della salita, si fanno sempre più ampi e suggestivi.",,45.870781,10.876128,"torbole, corno di b&ograve;",/var/nagotorbole/storage/images/territorio/eventi-e-manifestazioni2/quali-sport-puoi-praticare/free-climbing/12768-1-ita-IT/Free-Climbing.jpg,,,,,,,
6842079a5aaefb69999e73c491e6f1e0,2014-05-08T14:26:37+02:00,2014-08-23T23:02:26+02:00,"Lago di Garda","E' il più grande lago d'Italia (360 Kmq, per 60 Km di lunghezza), a 65 m sul livello del mare, compreso nelle province di Trento, Brescia e Verona. Come tutti i laghi prealpini, è un lago glaciale, formato cioè dalla potente azione dei ghiacciai in movimento, che in età Quaternaria (da 40000 a 10000 anni fa) scendevano dalle Alpi fino alla Pianura Padana. Ha forma allungata e occupa un vasto solco vallivo tra le alpi Giudicarie e la catena del monte Baldo. La sua profondità  massima è 346 m, al largo di Campione (media 136 m).","
Il principale immissario è il fiume Sarca, che scende dai ghiacciai dell'Adamello e della Presanella, l'emissario è il Mincio, che esce a Peschiera e confluisce nel Po.
Un tempo gli abitanti di Torbole ricavavano dal Garda, con la pesca, il necessario per la loro sopravvivenza. Molto redditizia era la pesca della trota, che risaliva in grande numero le fredde acque del Sarca al tempo della riproduzione. Il Garda, per la sua bellezza, è stato cantato da grandi poeti come Virgilio, Dante, Carducci, Catullo e ammirato da celebri visitatori, come J. W. Goethe e M. E. Montaigne.I venti del Garda







Torbole è il paese della riviera gardesana dove il vento soffia con maggiore intensità e costanza. Ciò è dovuto alla posizione del suo territorio, compreso tra le pendici del Baldo e il monte Brione, dove il vento che scende dalla valle di Loppio viene per così dire incanalato e subisce un rinforzo, mentre il vento da sud, l'òra, data la sua direzione, investe direttamente e frontalmente il paese. il discorso vale solo per i venti costanti, quelli che col bel tempo spirano con regolarità da nord la mattina e da sud al pomeriggio: il vent e l'òra. Si tratta di venti a regime di brezza, che però hanno la caratteristica di essere sempre tesi e costanti, adatti dunque alla pratica dello sport della vela e del windsurf. Sono i venti che hanno reso celebre Torbole presso gli appassionati di questi sport in ogni parte del mondo.
Gli altri venti soffiano quando si determinano situazioni meteorologiche particolari: piogge abbondanti, temporali, abbassamenti improvvisi di temperatura, ecc. Sono venti spesso violenti, che increspano la superficie del lago generando onde molto alte e mettendo talvolta in pericolo chi si trova in navigazione.
Diano una rapida descrizione dei venti dell'alto lago:
ànder: non ha una provenienza fissa, ma generalmente soffia da sud-ovest ed interessa tutto il lago. Soffia di mattina e di pomeriggio e spesso anche di notte: in tal caso prelude di solito all'arrivo del maltempo.
vènt: è il vento tipico di Torbole, ed è chiamato anche paesàm. Proviene da nord-est e segna di solito bel tempo. Nella bella stagione soffia per l'intera mattinata e cade poco prima di mezzogiorno. In inverno può soffiare per l'intera giornata, anche di notte.
vent de l'àdes: investe il Garda provenendo dal monte Baldo, quando a causa di una perturbazione l'aria si raffredda nella zona a est di Torbole. E' un vento non comune, che soffia di solito nella bella stagione.
vent de balìm: esce dalla valle del Ballino. E' un vento freddo di tramontana, secco e pungente, che porta un innalzamento della pressione atmosferica e un abbassamento della temperatura. investe tutto il lago con forti raffiche. Di solito dura tre giorni e tre notti, soffiando però con discontinuità.
vinessa: il suo nome deriva da Venezia: proviene infatti dal mare Adriatico ed è un prolungamento della &quot;bora&quot;. Investe il Garda da sud-est, soffia con forte intensità e generalmente porta pioggia e un abbassamento della temperatura.
òra: è il vento che regolarmente, col bel tempo, spira da sud dalla primavera fino all'autunno avanzato. In estate è benefico e ristoratore. Si alza verso mezzogiorno e il suo arrivo è segnalato da una striscia di un azzurro cupo all'orizzonte del lago. Il suo nome (dal latino &quot;aura&quot;) significa &quot;venticello&quot;, &quot;brezza&quot;. E' un vento tipico dell'alto lago, e il più gradito ai velisti.
ponàl: nelle giornate particolarmente calde, se una pioggia intensa investe la valle di Ledro, si alza il &quot;Ponale&quot;, che investe l'alto lago da ovest con rara veemenza. Le sue forti raffiche sono sempre un pericolo per chi naviga a vela. Di solito però si attenua dopo pochi minuti.tratto dal libro &quot;Saluti dal Garda&quot; di Ferdinando MartinelliIl fiume Sarca
L'immissario del Lago di Garda, lungo 78 Km, nasce dai ghiacciai dell'Adamello (3554 m) e della Presanella (3556 m). Percorre valli alpine di grande bellezza, come la selvaggia val di Genova, la verde e soleggiata Rendena, le Giudicarie ricche di boschi e di prati.Un tempo il Sarca era un fiume - torrente dal caratteristico regime alpino. Le sue acque scendevano fredde e impetuose fino al lago, direttamente dai ghiacciai. Ora esse sono utilizzate per alimentare bacini e laghi artificiali, costruiti per muovere le potenti turbine delle centrali idroelettriche. Il Sarca, oggi, è un fiume &quot;addomesticato&quot;, le cui acque seguono percorsi artificiali (condotte forzate). Prive dell'antica freschezza e ricchezza di ossigeno che un tempo la caratterizzava, sono state abbandonate anche dai pesci, in particolare dalle trote, che un tempo frequentavano in grande quantità per la gioia dei nostri pescatori.",Lago,45.580603,10.620531,"lago di garda",/var/nagotorbole/storage/images/territorio/eventi-e-manifestazioni2/natura-e-paesaggio2/lago-di-garda/13629-1-ita-IT/Lago-di-Garda.jpg,,,,,,,
b4615e85d9558b6096376b3cf8916253,2014-05-08T14:32:11+02:00,2014-08-23T21:35:48+02:00,"La Spiaggia","La spiaggia, bella, ampia e ben dotata di servizi, si stende tra la Sega e la Foce del Sarca. Realizzata con materiali di riporto, ha sostituito i vecchi stabilimenti balneari con le cabine di legno su palafitte e l'immancabile trampolino.","
Lungo la spiaggia si trova il Parco Pavese, ricco di piante ombrose, il porticciolo chiamato un tempo &quot;dei pescatori&quot;, (ma ora usato per imbarcazioni da diporto), bar, servizi e il grande prato di Villa Cian con campo di pallavolo, al quale si può accedere anche con l'automobile da Via Sarca Vecchio (possibilità di parcheggio).Nei mesi estivi la spiaggia è molto affollata, anche di surfisti, che però hanno a loro disposizione un'area, segnata, per le partenze e gli approdi con le tavole a vela. La stagione della balneazione a Torbole va da giugno a settembre.",,45.869967,10.872707,,/var/nagotorbole/storage/images/territorio/conoscere-nago-torbole/cosa-puoi-visitare/la-spiaggia/13642-2-ita-IT/La-Spiaggia.jpg,,,,,,,
e5274a826814b2d0b6b3936eeb006831,2014-05-08T15:02:55+02:00,2014-08-19T10:08:27+02:00,"Il Forte di Nago","






Stupendo esempio di architettura castrense, il Forte di Nago rappresentava un importante elemento della cintura di difesa (circa trenta forti) messa in atto dal governo di Vienna dopo la sconfitta di Solferino e San Martino (1859, seconda guerra di indipendenza) e la conseguente perdita della Lombardia. La sua costruzione risale al 1860 - 1861, l'epoca dei forti della prima generazione in casamatta non armata. E' vicino di casa di Castel Penede, anch'esso rocca di difesa, sorta a tanti secoli di distanza sugli stessi speroni rocciosi e finito in un mucchio di rovine sotto le cannonate del Vendome (1703).","

   
  
  







  




  







  
  







  





Il Forte disponeva di otto cannoniere al primo piano e di sei al secondo ed era anche dotato di una serie di feritoie per fucilieri. Le sue &quot;bocche di lupo&quot; tenevano sotto controllo tutto l'Alto Garda e il Passo San Giovanni, facendo parte integrante del Festungabschnitt o piazzaforte meridionale di Riva agli ordini dell'archiduca Eugenio. 
Lo spessore delle fondazioni dell'opera è di 2,20 m, mentre nella parte esposta e nei muri in sopraelevazione esso raggiunge 1,90 m.
Come spesso accade nelle fortificazioni di questo periodo, progettista e ed esecutori dell'opera hanno realizzato anche una ricerca decorativa, nel nostro caso affidata ai conci delimitanti tutte le feritoie.
All'interno il Forte era dotato di tutti i servizi necessari per una completa autonomia degli ufficiali e degli artiglieri che lo occupavano.
Quest'opera constava di due fortezze poste a livelli diversi e collegate da una spessa muraglia e da una gradinata, con la polveriera a mezza strada. Nel complesso la coreografica fortezza era una vera montagna di pietra, contro la quale niente o assai poco hanno potuto le cannonate della prima guerra mondiale.Al suo interno il Forte presenta una struttura massiccia, caratterizzata da archi a tutto sesto rivestiti di mattonelle, ad attenuare la severità e l'asprezza ambientale di questo possente ordigno di guerra. Il visitatore che si affaccia alle feritoie vedrà da ognuna di esse un panorama sempre diverso, del lago e delle grandi montagne che lo cingono e della piana del Sarca: sempre di grande fascino e di straordinaria bellezza.",Forte,0,0,,,,,,,,,
808fb8f928e2ca32cab54f3976f3f81e,2014-08-18T16:46:23+02:00,2014-08-19T09:53:54+02:00,"Parrocchiale di San Vigilio","
Non se ne conosce con certezza l'epoca di fondazione. Probabilmente bisogna risalire al periodo carolingio o quanto meno alla fine del IV secolo, per cui, parlando delle sue origini, le vecchie memorie annotano vagamente &quot;esistente ab immemorabili...&quot;. I primi documenti che ne parlano datano dal 1194: nel 1203 ha già il titolo di &quot;collegiata&quot; e di &quot;arcipretale&quot;.L'edificio, in principio di mole più modesta dell'attuale, era circondato dal cimitero e risultava perfettamente &quot;orientato&quot; secondo l'antica tradizione cristiana: abside ad est e ingresso ad ovest. Dall'uscita, attraversata la parte anteriore del cimitero, si accedeva alla &quot;piazzetta del Torchio&quot; dove la comunità teneva le sue assemblee.","Nel 1599 fu posto termine ad una serie di lavori di ampliamento e di riordino di tutto l'ambiente. Chiuso l'antico ingresso attraverso il cimitero, fu abbandonato anche l'accesso alla &quot;piazza del Torchio&quot; e le assemblee comunali si tennero per lo più nella &quot;stuba&quot; della SS. Trinità (Palazzo del conte Pandolfo d'Arco).
I rifacimenti del 1599 sono oggi ancora riscontrabili nella navata principale (ingresso ad est, abside ad ovest) che sostanzialmente da allora non fu più toccata. In quegli anni il nuovo ingresso fu dotato di un solenne portale (1569) recante lo stemma dei Madruzzo mentre nel timpano troneggia un'antichissima statua lignea raffigurante S. Vigilio con la barba, un &quot;unicum&quot; del genere.
Negli anni 1946-1948 la chiesa ebbe un nuovo ampliamento: furono aggiunte le due cappelle laterali, prolungata l'abside utilizzando totalmente l'area del vecchio cimitero (dismesso già dal 1842), costruita la cupola sovrastante il presbiterio. L'interno risulta così un insieme di stili diversi che però non offendono l'occhio e rendono l'ambiente molto adatto al raccoglimento e alla preghiera.
L'altar maggiore in marmi policromi è opera, come tutti gli altri altari, di anonimi maestri probabilmente castionesi. Fu fatto costruire dai sacerdoti naghesi don Giuseppe e don Francesco Barcella, come attestano le due iscrizioni all'interno dei due ingressi laterali del coro e i due stemmi che sormontano i portali verso l'esterno. Il complesso era stato concepito in stile &quot;piramidale&quot; per cui ai lati del &quot;tempietto&quot; erano state poste due statue in stucco (S. Giuseppe e S. Francesco di Sales, i nomi dei donatori Barcella) tolte nel 1948 per rendere più snella la costruzione. Le due statue sono oggi nelle cappelle laterali.
A destra c'è la cappella della Beata Vergine del Rosario fatta erigere dai sacerdoti Barcella nel 1736 e dotata dibeneficio. Di rilievo la monumentalità dell'altare in marmi policromi.
Ancora a destra altare di S. Stefano, consacrato nel 1620 e rifatto in marmo nel 1736. Le due statue laterali rappresentano S. lorenzo e S. Valentino. Era l'altare della comunità. 
A sinistra ci sono altri due altari: quello dell'Immacolata Concezione (ora S. Teresa) in marmo giallo, fatto erigere dalla Confraternita omonima nel 1756 e quello di S. Antonio, con pala di autore ignoto, fatto costruire da Giuseppe Barcella nel 1718. C'è inoltre un battistero con antichissima vasca in marmo &quot;pesciatello&quot; verde e dipinto raffigurante il Battesimo di Gesù.
Le uniche pitture murali esistenti nella chiesa sono i dodici medaglioni, raffiguranti gli Apostoli, che ornano la volta. Sono opera pregevole del pittore romano Giustiniani, eseguita nel 1921-1922.
La chiesa è affiancata dal campanile che con il notevole spessore dei suoi muri fa pensare più ad una antica torre di difesa, che ad una costruzione sacra. La cella campanaria ospita sei campane del peso complessivo di 30 quintali, ricavate da un mortaio di bronzo finissimo regalato dal governo italiano alla chiesa di Nago dopo il primo conflitto mondiale.tratto dal libro &quot;Saluti dal Garda&quot; di Ferdinando Martinelli ",Chiesa,0,0,,/var/nagotorbole/storage/images/territorio/conoscere-nago-torbole/cosa-puoi-visitare/a-nago/parrocchiale-di-san-vigilio/21935-2-ita-IT/Parrocchiale-di-San-Vigilio.jpg,,,,,,,
9470c1028b61162b8ab27627f7113bc3,2014-11-12T15:34:27+01:00,2014-11-12T15:43:54+01:00,"Trekking e passeggiate","Torbole e Nago offrono, oltre al lago, alle spiagge attrezzate, agli affollati luoghi di incontro, anche belle passeggiate, che si snodano nell'entroterra, sulle colline e nei campi, tra oliveti e vigneti, per antiche stradine tranquille e silenziose. Sono luoghi, facilmente raggiungibili, dove è possibile passare qualche ora di pace e di serenità, con il solo rumore del fruscio del vento, davanti al grande spettacolo della natura, che qui è stata particolarmente generosa.",,,0,0,,/var/nagotorbole/storage/images/territorio/turismo-e-manifestazioni/quali-sport-praticare/trekking-e-passeggiate/33417-2-ita-IT/Trekking-e-passeggiate.jpg,,,,,,,
