remoteId,published,modified,Titolo,Descrizione,"Tipologia di luogo",lat,lon,address,Immagine,Comune,Tags,"Leggi le informazioni dettagliate"
2748b938d4409c0b95656af1c3154c2b,2016-07-28T11:04:54+02:00,2019-02-21T09:55:47+01:00,"Cinema Teatro Marmolada Canazei","Dispone di una sala con 378 posti, il cinema viene utilizzato anche come teatro. Ospita convegni (Attrezzato per tele-conferenze e traduzioni simultanee), manifestazioni e spettacoli musicali.",Cinema,0,0,,/var/comunitafassa/storage/images/guida-alla-val-di-fassa/cinema-teatri/cinema-teatro-marmolada-canazei/2873254-7-ita-IT/Cinema-Teatro-Marmolada-Canazei.jpg,,,
93bbd9097a8b88e8fd77ef447d35beed,2016-07-28T11:07:03+02:00,2019-02-21T09:56:32+01:00,"Teatro Navalge","
La struttura si caratterizza per una sala principale da 400 mq, allestita con le principali tecniche di base e capace di ospitare fino a 500 persone.
Molto importante è però anche l’ampia sala espositiva da 150 mq che può essere utilizzata per allestimenti, poster session e coffee break.Inoltre, all’interno del teatro, è presente un bar che può essere utilizzato durante il noleggio delle sale. ",Teatro,0,0,,/var/comunitafassa/storage/images/guida-alla-val-di-fassa/cinema-teatri/teatro-navalge/2873275-5-ita-IT/Teatro-Navalge.jpg,,,
dd8605457c97181923cdb04c4ef42acc,2012-04-30T10:09:49+02:00,2018-08-22T11:48:58+02:00,"Scialpinismo sul Monte Pecol","Sospeso tra la Val S.Nicolò e la Val dei Monzoni il Monte Pecol risulta un piccolo pulpito regale al centro di un'arena naturale intrisa di sublime bellezza","Sci alpinismo / Sci Escursionismo",46.430689,11.685717,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/comune-di-pozza-di-fassa/scialpinismo-sul-monte-pecol/235792-323-ita-IT/Scialpinismo-sul-Monte-Pecol.jpg,"Comune di San Giovanni di Fassa / Sèn Jan","Scialpinismo,Sci Escursionismo",http://www.visittrentino.it/it/cosa_fare/sport/risultati?st=Sport+-+Percorsi&stt=Scialpinismo%2FSci+Escursionismo&sportType=sport.categoria.0&sportSubType=sport.categorieRicerca.35|VisitTrentino
97de8da87d3ded70aec6f0e0187f406f,2012-04-30T10:10:02+02:00,2012-10-24T16:47:06+02:00,"Punta Rocca","La Marmolada è una mèta scialpinistica piuttosto gettonata e il raggiungimento di Punta Rocca (la seconda cima della Marmolada) non risulta particolarmente impegnativo se si esclude l'ultimo breve tratto di dorsale alla vetta (che si percorre a piedi/ramponi).","Sci alpinismo / Sci Escursionismo",46.476728,11.770302,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/canazei/punta-rocca/235816-331-ita-IT/Punta-Rocca.jpg,"Comune di Canazei","Scialpinismo,Sci Escursionismo",http://www.visittrentino.it/it/cosa_fare/sport/risultati?st=Sport+-+Percorsi&stt=Scialpinismo%2FSci+Escursionismo&sportType=sport.categoria.0&sportSubType=sport.categorieRicerca.35|VisitTrentino
4a0125fac6255a12aeffed7fa016d76e,2012-04-30T10:10:31+02:00,2018-08-22T11:40:49+02:00,"Sasso Piatto","Lo splendido Sassopiatto, elevazione che domina l'Alpe di Siusi, la Val di Fassa e le sue le meravigliose cime dolomitiche, è una mèta classica dello scialpinismo primaverile.","Sci alpinismo / Sci Escursionismo",46.477716,11.741218,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/comune-di-campitello-di-fassa/sasso-piatto/235832-630-ita-IT/Sasso-Piatto.jpg,"Comune di Campitello di Fassa","Scialpinismo,Sci Escursionismo",http://www.visittrentino.it/it/cosa_fare/sport/risultati?st=Sport+-+Percorsi&stt=Scialpinismo%2FSci+Escursionismo&sportType=sport.categoria.0&sportSubType=sport.categorieRicerca.35|VisitTrentino
e1b134dff8d11ec99e505ad9ca0a4058,2012-04-30T10:11:55+02:00,2018-08-22T16:54:42+02:00,"Passeggiata del Rezila","La bella località &quot;Larezila&quot;, poco sotto il crinale del Passo Lusia, è raggiungibile comodamente in auto lungo una forestale",Trekking,46.364101,11.666189,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/comune-di-moena/passeggiata-del-rezila/235936-868-ita-IT/Passeggiata-del-Rezila.jpg,"Comune di Moena",Trekking,http://www.visittrentino.it/it/cosa_fare/sport/risultati?st=Sport+-+Percorsi&stt=Trekking&sportType=sport.categoria.0&sportSubType=sport.categorieRicerca.3|VisitTrentino
aa1692a3f5e531ca12394ded89c16ca4,2012-04-30T10:11:59+02:00,2018-08-23T15:41:25+02:00,"Trekking al rifugio Contrin","Gran Vernel, Marmolada, Ombretta e Colac sono solo alcune delle vette che coronano le creste di questa lunga e selvaggia valle che si incunea in direzione Sud-Est nel massiccio della Marmolada.",Trekking,46.476927,11.770382,,/var/comunitafassa/storage/images/comuni/comune-di-canazei/trekking-al-rifugio-contrin/235944-339-ita-IT/Trekking-al-rifugio-Contrin.jpg,"Comune di Canazei",Trekking,http://www.visittrentino.it/it/cosa_fare/sport/risultati?st=Sport+-+Percorsi&stt=Trekking&sportType=sport.categoria.0&sportSubType=sport.categorieRicerca.3|VisitTrentino
d5830b9aceb3b1b2ecd81e329ded4181,2012-04-30T10:12:04+02:00,2018-08-23T15:53:14+02:00,"Trekking del Vajolet","La conca del Gartl, punto di arrivo di questo itinerario, è uno dei luoghi più affascinanti delle Dolomiti.",Trekking,46.425683,11.729416,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/comune-di-pozza-di-fassa/trekking-del-vajolet/235952-363-ita-IT/Trekking-del-Vajolet.jpg,"Comune di San Giovanni di Fassa / Sèn Jan",Trekking,http://www.visittrentino.it/it/cosa_fare/sport/risultati?st=Sport+-+Percorsi&stt=Trekking&sportType=sport.categoria.0&sportSubType=sport.categorieRicerca.3|VisitTrentino
48738128ddfbfe56c6afb24140207e5d,2012-04-30T10:12:29+02:00,2018-08-23T15:45:37+02:00,"Trekking al Rifugio San Nicolò","Questa stupenda escursione conduce al Passo San Nicolò, sulla cui distesa prativa sorge l'omonimo rifugio.",Trekking,46.476728,11.770302,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/comune-di-canazei/trekking-al-rifugio-san-nicolo/235968-591-ita-IT/Trekking-al-Rifugio-San-Nicolo.jpg,"Comune di Canazei",Trekking,http://www.visittrentino.it/it/cosa_fare/sport/risultati?st=Sport+-+Percorsi&stt=Trekking&sportType=sport.categoria.0&sportSubType=sport.categorieRicerca.3|VisitTrentino
02b29a1708942e13f8081d4c1eae586e,2012-04-30T11:02:45+02:00,2013-05-16T10:07:11+02:00,"Sul fronte dei ricordi",,Museo,46.364101,11.666189,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/comune-di-moena/sul-fronte-dei-ricordi2/236128-435-ita-IT/Sul-fronte-dei-ricordi.jpg,"Comune di Moena",,http://www.visittrentino.it/it/cosa_fare/da_vedere/risultati?st=Arte+e+Cultura&stt=Musei&daVedereType=daVedere.categoria.0&daVedereSubType=daVedere.arteCultura.categorieRicerca.1|VisitTrentino
719d23459b740e260e4233e0f4353f2c,2012-04-30T11:08:16+02:00,2018-08-21T10:15:43+02:00,"Giro dei Passi mtb","Il  Giro dei Passi mtb, conosciuto anche con il nome di Sellaronda, è probabilmente l'itinerario off-road più interessante delle Dolomiti sotto tutti i punti di vista.","Mountain Bike",46.476728,11.770302,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/comune-di-canazei/giro-dei-passi-mtb/236802-321-ita-IT/Giro-dei-Passi-mtb.jpg,"Comune di Canazei","Mountain Bike",
dfa6dddfc2ce13f735fab08126b3b0d5,2012-04-30T11:08:20+02:00,2018-08-20T17:08:16+02:00,"Giro del Sassolungo","Caratteristiche: Percorso di Media Difficoltà","Mountain Bike",46.477716,11.741218,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/comune-di-campitello-di-fassa/giro-del-sassolungo/236818-297-ita-IT/Giro-del-Sassolungo.jpg,"Comune di Campitello di Fassa","Mountain Bike",
3b7ecee2e0d4c9353b15b32b6ce6c7cd,2012-04-30T11:09:22+02:00,2018-08-21T10:14:30+02:00,"Da Fuchiade a Forcella Predazzo nel cuore delle Dolomiti di Fassa","Sono state definite da Le Courbusier come le più belle sculture naturali del mondo.","Mountain Bike",46.364101,11.666189,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/comune-di-moena/da-fuchiade-a-forcella-predazzo-nel-cuore-delle-dolomiti-di-fassa/237002-384-ita-IT/Da-Fuchiade-a-Forcella-Predazzo-nel-cuore-delle-Dolomiti-di-Fassa.jpg,"Comune di Moena","Mountain Bike",
c69872266f9010988975c21dfd2582d9,2012-04-30T11:12:06+02:00,2018-08-09T12:09:58+02:00,"Mazzin, panorama","1373 m. sul livello del mare","Località turistica",46.457308,11.699612,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/mazzin/mazzin-panorama/237546-305-ita-IT/Mazzin-panorama.jpg,"Comune di Mazzin",,http://www.visittrentino.it/it/trentino/localita_turistiche|VisitTrentino
7a956e276121a2c194bc6cedd14a6505,2012-04-30T11:12:44+02:00,2018-08-09T12:07:50+02:00,"Lago di San Pellegrino","1919 m. sul livello del mare","Località turistica",46.383333,11.783333,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/moena/lago-di-san-pellegrino/237658-256-ita-IT/Lago-di-San-Pellegrino.jpg,"Comune di Moena",,http://www.visittrentino.it/it/trentino/localita_turistiche|VisitTrentino
76ee5b1f218b529d8d086d69f00b1d55,2012-04-30T11:12:46+02:00,2018-08-09T12:06:35+02:00,"Ciclista verso Passo Sella","2214 m. sul livello del mare","Località turistica",46.476728,11.770302,,/var/comunitafassa/storage/images/archivio-generale/ciclista-verso-passo-sella/237666-40-ita-IT/Ciclista-verso-Passo-Sella.jpg,"Comune di Canazei",,http://www.visittrentino.it/it/trentino/localita_turistiche|VisitTrentino
1e2917d20f24cb31ab294131f936ef5c,2012-04-30T11:12:57+02:00,2018-08-09T16:40:26+02:00,"Pozza di Fassa, torre medievale","1325 m. sul livello del mare","Località turistica",46.427435,11.697208,,/var/comunitafassa/storage/images/archivio-generale/pozza-di-fassa-torre-medievale/237722-41-ita-IT/Pozza-di-Fassa-torre-medievale.jpg,"Comune di San Giovanni di Fassa / Sèn Jan",,http://www.visittrentino.it/it/trentino/localita_turistiche|VisitTrentino
65bcd0b0acfdb442b4611a4c69bf3701,2012-05-11T10:24:36+02:00,2018-08-09T11:20:54+02:00,"Biblioteca comunale",,Biblioteca,46.476728,11.770302,,,"Comune di Canazei","Consultazione e prestito,Prestito interbibliotecario,Reference,Internet",
24d8cea9a189b4708ecf9a666c5c0c1a,2012-05-11T10:24:54+02:00,2018-08-09T11:19:50+02:00,"Biblioteca comunale ""E. Chiocchetti""",,Biblioteca,46.364101,11.666189,,,"Comune di Moena","Consultazione e prestito,Prestito interbibliotecario,Reference,Internet",
3ecbea4e431e1ca63c9bb3abc04067af,2012-05-14T11:28:05+02:00,2018-08-21T11:47:44+02:00,"Val di Fassa - Sella Brunech","Come tutti i percorsi della Val di Fassa, anche questo anello può essere contrassegnato con il cosiddetto &quot;&quot;&quot;circoletto verde&quot;&quot;&quot;.","Mountain Bike",46.425683,11.729416,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/comune-di-pozza-di-fassa/val-di-fassa-sella-brunech/260714-377-ita-IT/Val-di-Fassa-Sella-Brunech.jpg,"Comune di San Giovanni di Fassa / Sèn Jan","Mountain Bike",
ec185125fcc355d31775fd01a96824f1,2012-05-14T11:29:10+02:00,2018-08-21T11:28:41+02:00,"Val Contrin mtb","Si tratta di un itinerario classico della Val di Fassa.","Mountain Bike",46.476728,11.770302,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/comune-di-canazei/val-contrin-mtb/260746-450-ita-IT/Val-Contrin-mtb.jpg,"Comune di Canazei","Mountain Bike",
2fcf60de74b10586486b5b031b77d612,2012-02-15T03:07:00+01:00,2018-08-13T15:37:42+02:00,Marmolada,"La Marmolada è la regina delle Dolomiti e, con i suoi 3.342 metri, domina su Rocca Pietrore e su tutto l'Agordino.",Dolomiti,46.476735,11.772458,,/var/comunitafassa/storage/images/mainstorage/marmolada/145288-1-ita-IT/Marmolada.jpg,"Comune di Canazei",,http://www.visittrentino.it/it/cosa_fare/da_vedere/risultati?st=Natura&stt=Dolomiti%2FGruppi+Montuosi&daVedereType=daVedere.categoria.1&daVedereSubType=daVedere.natura.categorieRicerca.1|VisitTrentino
e7fa90cdfcb34f666d44f763fb12c7c5,2012-02-21T18:11:08+01:00,2018-08-13T09:36:49+02:00,"La ""Torn de Poza""","La &quot;Torn de Poza&quot; è l'unico esempio di fortificazione presente in Val di Fassa.",Palazzo,46.428759,11.688217,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/comune-di-pozza-di-fassa/la-torn-de-poza/146398-447-ita-IT/La-Torn-de-Poza.jpg,"Comune di San Giovanni di Fassa / Sèn Jan",,http://www.visittrentino.it/it/cosa_fare/da_vedere/risultati?st=Arte+e+Cultura&stt=Palazzi&daVedereType=daVedere.categoria.0&daVedereSubType=daVedere.arteCultura.categorieRicerca.5|VisitTrentino
e5deb33d3139fd338ad508ea31945b64,2012-02-21T18:39:40+01:00,2018-08-21T10:48:13+02:00,"Rezila - Fuchiade MTB","Stupendo percorso ad anello che collega la Val San Pellegrino con i prati di Rezila e con il meraviglioso villaggio alpino di Fuchiade.","Mountain Bike",46.364101,11.666189,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/comune-di-moena/rezila-fuchiade-mtb/155803-538-ita-IT/Rezila-Fuchiade-MTB.jpg,"Comune di Moena","Mountain Bike",
f4400cde1f7c09c4a72acf725e9fa207,2012-02-21T18:39:41+01:00,2018-08-21T11:38:38+02:00,"Val di Fassa bike","Uno dei percorsi più popolari in Italia per il MTB lungo il percorso della Rampilonga di Moena, la perla delle Dolomiti incassata nella Val di Fassa.","Mountain Bike",46.364101,11.666189,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/comune-di-moena/val-di-fassa-bike/155811-422-ita-IT/Val-di-Fassa-bike.jpg,"Comune di Moena","Mountain Bike",
1af87f4af61ed0bb388c448c26ed4136,2012-02-21T18:39:50+01:00,2018-08-21T11:26:49+02:00,"Sasso Piatto e Sasso Lungo","Questo fantastico anello trekking si sviluppa ai piedi dei massicci del Sassolungo e del Sassopiatto lungo il Friedrich August Weg","Mountain Bike",46.477716,11.741218,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/comune-di-campitello-di-fassa/sasso-piatto-e-sasso-lungo/155891-275-ita-IT/Sasso-Piatto-e-Sasso-Lungo.jpg,"Comune di Campitello di Fassa","Mountain Bike",
25affc4aaba587fb1ec932986fd75289,2012-02-21T18:40:01+01:00,2018-08-21T11:14:13+02:00,"San Nicolò","Il tracciato va percorso in senso anti orario. Si lascia il parcheggio e ci si dirige verso Canazei.","Mountain Bike",46.476728,11.770302,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/comune-di-canazei/san-nicolo/156027-440-ita-IT/San-Nicolo.jpg,"Comune di Canazei","Mountain Bike",
479f09d5a6084d59a385909b39f3f8fc,2012-02-21T18:48:17+01:00,2018-08-09T12:01:44+02:00,"Campitello di Fassa, Col Rodella","1448 m. sul livello del mare","Località turistica",46.477716,11.741218,,/var/comunitafassa/storage/images/archivio-generale/campitello-di-fassa-col-rodella/156517-13-ita-IT/Campitello-di-Fassa-Col-Rodella.jpg,"Comune di Campitello di Fassa",,http://www.visittrentino.it/it/localita/campitello-di-fassa
05288172b8b5016dbd3d6adf2af96ab2,2012-02-21T18:48:18+01:00,2018-08-09T12:04:56+02:00,"Canazei, panorama","1465 m. sul livello del mare","Località turistica",46.476778,11.770365,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/canazei/canazei-panorama/156541-337-ita-IT/Canazei-panorama.jpg,"Comune di Canazei",,http://www.visittrentino.it/it/trentino/localita_turistiche|VisitTrentino
64f6dd84d66821499ceba75c90c84b33,2012-02-21T18:49:01+01:00,2018-08-09T12:08:52+02:00,"Mazzin, chiesetta","1373 m. sul livello del mare","Località turistica",46.457308,11.699612,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/comune-di-mazzin/mazzin-chiesetta/157085-139-ita-IT/Mazzin-chiesetta.jpg,"Comune di Mazzin",,http://www.visittrentino.it/it/trentino/localita_turistiche|VisitTrentino
9d41892aca26650a89a54e3d6ff86dc1,2012-02-21T18:49:03+01:00,2018-08-09T12:11:10+02:00,"Moena, panorama","1184 m. sul livello del mare","Località turistica",46.364101,11.666189,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/comune-di-moena/moena-panorama/157117-177-ita-IT/Moena-panorama.jpg,"Comune di Moena",,http://www.visittrentino.it/it/trentino/localita_turistiche|VisitTrentino
9c49f5f2fc6562ba97c0d4e66f847888,2012-02-21T18:49:15+01:00,2018-08-09T14:21:21+02:00,"Pozza di Fassa, Ski Stadium Val di Fassa","1325 m. sul livello del mare","Località turistica",46.377482,11.656726,,/var/comunitafassa/storage/images/archivio-generale/pozza-di-fassa-ski-stadium-val-di-fassa/157309-11-ita-IT/Pozza-di-Fassa-Ski-Stadium-Val-di-Fassa.jpg,"Comune di San Giovanni di Fassa / Sèn Jan",,http://www.visittrentino.it/it/localita/pozza-di-fassa
1ddcc0b163e76c8e42d1dc56116bd855,2012-02-21T18:49:28+01:00,2018-08-09T16:56:59+02:00,"Soraga, panorama","1242 m. sul livello del mare","Località turistica",46.394776,11.666989,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/comune-di-soraga/soraga-panorama/157541-398-ita-IT/Soraga-panorama.jpg,"Comune di Soraga di Fassa",,http://www.visittrentino.it/it/trentino/localita_turistiche|VisitTrentino
0551887e054c78d0f21ed103db524b40,2012-02-22T10:51:06+01:00,2018-08-09T14:13:51+02:00,"Passo Pordoi, il Gruppo Sella","2239 m. sul livello del mare","Località turistica",46.476728,11.770302,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/comune-di-canazei/passo-pordoi-il-gruppo-sella/200879-153-ita-IT/Passo-Pordoi-il-Gruppo-Sella.jpg,"Comune di Canazei",,http://www.visittrentino.it/it/trentino/localita_turistiche|VisitTrentino
d23d56ab5987c872f2830353192bb9a9,2012-02-22T10:51:09+01:00,2018-08-09T14:15:34+02:00,"Passo San Pellegrino, panorama","1919 m. sul livello del mare","Località turistica",46.364101,11.666189,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/comune-di-moena/passo-san-pellegrino-panorama/200895-113-ita-IT/Passo-San-Pellegrino-panorama.jpg,"Comune di Moena",,http://www.visittrentino.it/it/trentino/localita_turistiche|VisitTrentino
20415d87811d27586d1f1f1d951bb70c,2012-02-22T10:51:10+01:00,2018-08-09T16:55:56+02:00,"Sassolungo del Passo Sella","2214 m. sul livello del mare","Località turistica",46.476728,11.770302,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/comune-di-canazei/sassolungo-del-passo-sella/200903-113-ita-IT/Sassolungo-del-Passo-Sella.jpg,"Comune di Canazei",,http://www.visittrentino.it/it/trentino/localita_turistiche|VisitTrentino
c65a004a2d6c8dc0b119c7f41ce0a308,2012-02-22T16:54:28+01:00,2018-08-09T12:12:14+02:00,"Passo Pordoi","2239 m. sul livello del mare","Località turistica",46.487834,11.814048,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/canazei/passo-pordoi/203556-222-ita-IT/Passo-Pordoi.jpg,"Comune di Canazei",,http://www.visittrentino.it/it/trentino/localita_turistiche|VisitTrentino
eccf764da150ab233a3d940d59b0a641,2012-02-24T10:13:46+01:00,2018-08-20T16:13:31+02:00,"Cascata di ghiaccio ""Cassiopeo"" - Val Lasties","Cascata solare in ambiente suggestivo, nel cuore delle Dolomiti di Fassa.GUARDA IL VIDEO","Ice Climbing",46.476728,11.770302,,/var/comunitafassa/storage/images/comun-general-de-fascia/comuni/comune-di-canazei/cascata-di-ghiaccio-cassiopeo-val-lasties/204755-368-ita-IT/Cascata-di-ghiaccio-Cassiopeo-Val-Lasties.jpg,"Comune di Canazei","Ice Climbing",http://www.visittrentino.it/it/cosa_fare/sport/risultati?st=Sport+-+Percorsi&stt=Ice+Climbing&sportType=sport.categoria.0&sportSubType=sport.categorieRicerca.42|VisitTrentino
