remoteId,published,modified,Titolo,Descrizione,"Tipologia di luogo",lat,lon,address,Immagine,Comune,Tags,"Leggi le informazioni dettagliate"
4ad118ee43c4607e7cbad465c0d5263e,2014-02-17T12:44:39+01:00,2015-04-29T11:09:15+02:00,"CRM di Castello Tesino","Indirizzo: Localita Col delle Bagole - 38053 Castello Tesino",,46.06668,11.653526,,,,,
4de2a2cbdf136548f2b74c638da0c6b2,2014-02-17T12:48:52+01:00,2015-04-29T11:11:33+02:00,"CRM di Castelnuovo","Indirizzo: Viale Venezia (dietro Casamarket) - 38050 Castelnuovo",,46.050823,11.497512,"Viale Venezia",,,,
9cab84206bdb27d61bed002b58973486,2014-02-17T12:51:40+01:00,2014-02-17T12:51:40+01:00,"CRM di Grigno","Indirizzo: Zona Industriale c/o magazzino comunale - 38055 Grigno",,46.005994,11.647283,,,,,
821a9019cf4d13b713455ecf4f6201c0,2014-02-17T12:53:48+01:00,2014-02-17T12:53:48+01:00,"CRM di Ospedaletto","Indirizzo: Localita Pradanella - 38050 Ospedaletto",,46.035713,11.569016,"Localit&agrave; Pradanella Ospedaletto",,,,
281a31075c1e7a95549edd5bc5f52acc,2014-02-17T12:55:39+01:00,2014-02-17T12:55:39+01:00,"CRM di Roncegno Terme","Indirizzo: Frazione Marter - Localita Lago Morto (a ovest della cava)",,46.03394,11.400824,,,,,
0bde98f4a34a6e668a708c4b3ff1530b,2014-02-17T12:57:41+01:00,2014-02-17T12:57:41+01:00,"CRM di Ronchi Valsugana","Indirizzo: Localita Stauda - 38050 Ronchi Valsugana",,46.06313,11.429341,,,,,
ccc21c265d05d00005837e0b1a256a41,2014-02-17T12:59:32+01:00,2017-03-27T08:42:34+02:00,"CRM di Castel Ivano (Strigno)","Indirizzo: Via Marconi (sopra la ex caserma) - Frazione di Strigno - 38059 Castel Ivano",,46.070901,11.5222,,,,,
9fe40975dd8e0db62d966223a379efa0,2015-03-04T10:01:56+01:00,2017-03-26T17:23:16+02:00,"Museo PER VIA","Il Museo PER VIA è realizzato in una casa di paese, un luogo normale dove ricordare e raccontare una quotidianita speciale: quella dell'epopea dei venditori ambulanti tesini. Il Museo custodisce la storia della vicenda collettiva che più fortemente ha caratterizzato secoli di vita in questa valle alpina della provincia autonoma di Trento. Situato nel cuore di Pieve Tesino, il Museo raccoglie la memoria di un’intera vallata e dei suoi tre paesi, mantenendo due diverse prospettive: quella maschile di quanti partivano lasciando le loro case e percorrendo a piedi itinerari impensabili alla ricerca delle migliori piazze di vendita, e quella delle loro famiglie, che rimanevano nei paesi della valle ad affrontare le non meno dure sfide della quotidianita alpestre. Fortemente voluto dalla comunita locale, realizzato dall'Amministrazione comunale di Pieve Tesino e inaugurato ad aprile 2014, la gestione culturale del Museo è attualmente affidata alla Fondazione Trentina Alcide De Gasperi.",Museo,46.068925,11.607243,"pieve tesino",/var/comunitavalsugana/storage/images/il-territorio/principali-luoghi-di-interesse/museo-per-via/2386981-1-ita-IT/Museo-PER-VIA.jpg,,,http://www.museopervia.it
6aebf8693efbcd7754188ac782428052,2017-03-24T09:41:41+01:00,2017-03-24T09:41:41+01:00,"Castel Ivano",,Castello,46.055968,11.529129,"Castel Ivano, Via Staudacher, Ivano, Castel Ivano, Comunit&agrave; Valsugana e Tesino, TN, Trentino-Alto Adige, 38059, Italia",,,,
01b717c496c5ff1c053c6e26e396442c,2017-04-22T12:04:44+02:00,2017-04-22T15:42:29+02:00,"Samone: recupero aree boscate","L'intervento prevede il recupero di aree agricole marginali sovrastanti al paese di Samone ora boscate. La posizione di tali aree ricopre un notevole valore dal punto di vista paesaggistico e agricolo. L'area interessata è di circa 5 ettari.","Infrastrutturazione turistica",46.083828,11.520281,"samone (tn), Samone, Trentino-Alto Adige, 38059, Italia",,,,
00e25a01ed820a864017daf243bea101,2017-04-22T15:49:31+02:00,2017-04-22T16:04:58+02:00,"Castello Tesino: Colle Sant'Ippolito","Vista l'importanza per il territorio del Tesino del percorso storico-naturalistico-turistico della via Claudia-Augusta Altinate si intende sistemare il percorso che dal Ponte Romanico sale verso il Colle di Sant'Ippolito e il percorso che parte dalla Frazione Coronini e che scende verso il Torrente Senaiga, collegandosi con il tracciato presente sul C.C. di Lamon. All'interno di questo progetto di sistemazione si intende inserire anche i lavori di recupero degli scavi archeologici del Colle di Sant'Ippolito.Importo richiesto: Euro 120.000","Via Claudia Augusta",46.065497,11.630691,"Ippolito, Castello Tesino, Trentino-Alto Adige, Italia",,,,
97260e52b606a1677961a0b6f43f3949,2017-04-22T15:54:58+02:00,2017-05-20T10:20:37+02:00,"Bieno: percorso ciclopedonale Lusumina","
Al fine di completare i collegamenti fra i vari settori della strada che componeva la via Claudia Augusta Altinate, si ritiene necessario provvedere alla realizzazione di un tratto di sentiero che colleghi la frazione Lusumina con la zona posta a valle dell'abitato di Bieno e denominata delle Scalette. 
Il nuovo accesso dovra garantire il solo transito pedonale nonché quello di biciclette, al fine di garantire la sicurezza ai diversi utenti e cicloturisti che frequentano la zona del Tesino e Bieno e che risultano attratti dal percorso della via Claudia Augusta.Tale sentiero di collegamento servira, inoltre, per &quot;chiudere&quot; a mo' di ipotetico cerchio una delle passeggiate più apprezzate dai censiti e turisti, ovvero quella di Lasta e Castrozze.Importo richiesto: Euro 150.000","Via Claudia Augusta",46.072189,11.544142,"Lusumina, Bieno, Trentino-Alto Adige, Italia",,,,
c523f64d67e6b8aa10cc573d6436180d,2017-04-22T16:25:35+02:00,2017-05-03T15:42:16+02:00,"Carzano: Valtrighetta / Telve, Telve di sopra e Carzano: collegamento rete elettrica Val Calamento","
L'intervento si divide in due parti strettamente connesse:Valtrighetta: Il progetto riguarda i lavori di completamento dello stabile “Valtrighetta” da adibire ad albergo-bar-ristorante. L’edificio è necessario al rilancio turistico dell’asse del Manghen, dove si registra un forte passaggio di turisti durante la stagione estiva-autunnale. L’area di Valtrighetta è il centro di un’importante Oasi WVVF frequentata nel corso dell’intero anno. I lavori riguardano il completamento della parte interna dell’edificio: in particolare dell’impianto termico, elettrico e della ristrutturazione interna.Importo: Euro 477.020Collegamento rete elettrica val Calamento: I tre comuni di Telve, Telve di sopra e Carzano intendono presentare una proposta congiunta di progetto per la realizzazione dell’elettrificazione del tratto della Val Calamento che dalla zona Prati di Calamento arriva fino alla struttura di malga Valsolero. Questo intervento fa parte di un progetto complessivo messo in atto dai comuni per rilanciare l’attivita turistica nella zona montana della val Calamento e risulta propedeutico ai successivi investimenti necessari alla realizzazione del progetto “Albergo rurale”. (Comuni di Telve, Telve di sopra e Carzano)Importo: Euro 400.000","Infrastrutturazione turistica",46.153434,11.439316,"Carzano, Trentino-Alto Adige, Italia",,,,
b26e74f8b05ab744ee2b0407bacd5eef,2017-04-22T16:31:59+02:00,2017-04-22T16:31:59+02:00,"Castel Ivano: palestra di arrampicata sportiva","L'intervento riguarda il completamento delle pareti di arrampicata interne della nuova palestra, la conclusione di finiture interne e dell'impiantistica dell'edificio, oltre alla realizzazione di un'area verde e a parcheggio a servizio del Centro Sportivo. La palestra ha un bacino di utenza che abbraccia non solo il territorio della Comunita di valle ma si propone a un territorio più ampio con un potenziale bacino di utenza provinciale e del nord Italia con particolare afferenza al vicino Veneto dove mancano strutture di questo tipo ma vi è particolare interesse alla disciplina dell'arrampicata. La struttura è stata studiata per le tre discipline dell'arrampicata sportiva (speed, lead, bulder), avvicinamento alla disciplina dell'arrampicata, formazione dei volontari del Soccorso Alpino dei vigili del fuoco volontari, collaborazioni scientifiche (SAT, MUSE, ecomusei, ecc.).Importo richiesto: Euro 462.312,25","Infrastrutturazione turistica",46.052759,11.522985,"Castel Ivano, Trentino-Alto Adige, 38051 , Italia",,,,
f9c88520d568c510c38c69d91d07dc8b,2017-04-22T16:43:29+02:00,2017-04-22T16:43:29+02:00,"Comunita Valsugana e Tesino: Scuola alberghiera e alta formazione","
L'Alta Formazione Professionale Istruzione Tecnica Superiore offre ai diplomati una nuova opportunita formativa alternativa al percorso universitario. Forma figure manageriali nell'ambito dell'organizzazione e della gestione di strutture ricettive, figure capaci di inserirsi da subito nel tessuto ricettivo e turistico e rispondere alle esigenze del mercato quali innovazione, professionalita, opportunita e occupazione. I percorsi formativi attivi nel Comune di Roncegno Terme sono: IV anno del Corso Tecnico della Ristorazione, “Cucina regionale italiana”, “Tecnico dei servizi “accoglienza sala bar”, Corso di Alta Formazione Professionale in “Hospitality Management”.
E’ emersa la necessita di rafforzare la presenza dell’Istituto Alberghiero in Valsugana e Tesino alla luce della continua crescita avuta negli ultimi 8 anni attraverso l'individuazione di spazi più adeguati alle esigenze della Scuola.La proposta di intervento si concretizza nella richiesta alla Provincia di acquisire lo stabile &quot;Villa Angiolina&quot; per destinarlo a sede dell'istituto alberghiero. La Comunita Valsugana e Tesino, per dimostrare l’alto interesse alla presenza della scuola, si impegnerebbe attraverso una compartecipazione finanziaria alle spese di arredo.Importo richiesto: Euro 300.000","Infrastrutturazione turistica",46.047993,11.410493,"Roncegno Terme, Trentino-Alto Adige, 38051 , Italia",,,,
72f66b96f4f2a93cc17711c292c3298d,2017-04-22T16:47:09+02:00,2017-04-22T16:47:09+02:00,"Cinte Tesino: parco avventura","Si propone la realizzazione di un parco avventura (acropark) nelle vicinanze degli impianti sportivi di Cinte Tesino. Il parco sara attrezzato con differenti percorsi, per tutte le eta e diversi tipi di agilita. Sara inoltre adibito ad attivita didattiche per scuole, associazioni sportive e operatori turistici.Importo richiesto: Euro 180.000","Infrastrutturazione turistica",46.059028,11.617441,"Cinte Tesino, Trentino-Alto Adige, Italia",,,,
2c7ea9d72030c178812def2d6439d97e,2017-04-22T16:54:12+02:00,2017-04-22T16:54:12+02:00,"Grigno: strada degli altipiani","Si intende procedere con degli ulteriori interventi di &quot;messa in sicurezza&quot; della strada che collega l'altipiano di Marcesina, popolato di malghe, un rifugio escursionistico e altri edifici di proprieta comunale.La strada rappresenta una importante valorizzazione e completamento della pista ciclabile della Valsugana in quanto notevolmente apprezzata dai ciclisti nel periodo estate/autunno. Infatti la viabilita si snoda per 12 chilometri con un dislivello di circa 1000 metri, sviluppando 19 tornanti e per lunghi tratti avendo pendenza costante. La strada &quot;degli Altipiani&quot;, realizzata durante la prima guerra mondiale, risulta ben descritta dal punto di vista storico nel libro di Luca Girotto &quot;L'ultima strada dell'Impero&quot; e il Comune di Grigno ne ha gia proposto la valorizzazione attraverso l'esposizione di alcuni totem con le fotografie a testimonianza dei diecimila uomini che hanno partecipato alla sua realizzazione.Importo richiesto: Euro 300.000","Infrastrutturazione turistica",46.009988,11.59255,"Ospedaletto, Trentino-Alto Adige, 38051 , Italia",,,,
2fb9c61924fbda6a7e7d899491f03acf,2017-04-22T16:59:02+02:00,2017-04-22T16:59:02+02:00,"Novaledo: malga Broi","L'amministrazione comunale propone di eseguire interventi di manutenzione straordinaria di malga Broi per migliorarne la fruibilita e utilizzo: sostituzione della copertura e e dei serramenti, realizzazione di nuovo impianto fotovoltaico per la produzione di energia a servizio degli appartamenti.Importo richiesto: Euro 130.000","Infrastrutturazione turistica",46.042229,11.356323,"Novaledo, Trentino-Alto Adige, 38051 , Italia",,,,
66d6a2cbbd254176ed598ad5b10680f3,2017-04-22T17:13:05+02:00,2017-05-03T15:29:05+02:00,"Pieve Tesino: Percorso mountain bike Pieve Tesino/Castel Ivano","Il progetto prevede la realizzazione di un tratto di pista forestale in localita Chieppena/Ravacena al fine di collegare il comune di Pieve Tesino con il comune di Castel Ivano. Questo collegamento permettera ai bikers provenienti dalla Valsugana e in particolare dal comune di Castel Ivano percorrendo la strada forestale tipo B “Chieppena-Ravacena” di arrivare in loc. Pradellano (Pieve Tesino) e poter quindi accedere ai 160 km circa di percorsi mountain bike che verranno messi in opera nel corso del 2017 nei comuni del Tesino e Bieno. (Comune di Pieve Tesino).Importo richiesto: Euro 50.000","Infrastrutturazione turistica",46.072218,11.567101,"Scurelle, Trentino-Alto Adige, 38051 , Italia",,,,
c48e2040caaff5eb59c793ee11d4088f,2017-04-22T17:21:40+02:00,2017-04-22T17:21:40+02:00,"Roncegno Terme: colonia Trenca","L'edificio denominato &quot;Colonia Trenca&quot; è situato sulla montagna di Roncegno Terme a una quota di circa 1600m nei pressi dell'omonima malga. La struttura è in grado di ospitare circa 50 persone L'edificio è organizzato con locali destinati all'alloggio degli ospiti, cucina e sala mensa al livello superiore e con locali di servizio e spazi per attivita comuni al piano inferiore. Da alcuni anni l'immobile non viene più utilizzato in quanto non risulta più adeguato alle normative vigenti: in particolare sono indispensabili degli interventi per adeguare gli impianti tecnologici e il locale cucina nonché altri interventi per razionalizzare gli spazi e rendere efficiente tutto l'edificio dal punto di vista energetico. Per questo tipo di strutture la richiesta è notevole in quanto non esistono molti immobili di tali dimensioni e gia attrezzati per ospitare un consistente numero di persone, pertanto risultano molto ricercati da parte di parrocchie, gruppi scout e associazioni in genere per l'organizzazione di campeggi e raduni di ragazzi. Nei pressi della struttura transitano il sentiero Europeo E5 e l'ippovia della Valsugana. La colonia è raggiungibile tutto l'anno.Importo richiesto: Euro 250.000","Infrastrutturazione turistica",46.078612,11.392726,"Trenca, Trentino-Alto Adige, Italia",,,,
5ddbf7cb4d57a22d058434d323917d66,2017-04-22T17:30:46+02:00,2017-04-22T17:30:46+02:00,"Ronchi Valsugana: malga Prima busa","L'Amministrazione comunale di Ronchi Valsugana intende proporre la realizzazione di un acquedotto a uso potabile a servizio della struttura denominata &quot;Malga Prima Busa&quot; in c.c. Torcegno, di proprieta del Comune di Ronchi Valsugana. L'intervento risulta necessario a garantire i requisiti igienico-sanitari della struttura di tipo risto/ricettiva gia presente presso detto complesso, ma a ora non utilizzata a tale scopo.Importo richiesto: Euro 140.500","Infrastrutturazione turistica",46.097043,11.423228,"busa, Trentino-Alto Adige, 38050, Italia",,,,
bc6d74833e9fbfaca01fbcfee1f4eb68,2017-04-22T17:38:44+02:00,2017-04-22T17:38:44+02:00,"Telve di sopra: malga Casabolenga","Malga Casabolenga è immersa nel paesaggio montano della Val Calamento in prossimita dell'oasi naturalistica del W.W.F.. La struttura è l'unica attivita agro/turistica presente nel Comune di Telve di sopra. La Malga è attualmente monticata. Nel complesso è presente un laboratorio per la lavorazione del latte con produzione di burro, formaggi ecc. La struttura è dotata di generatore per la produzione di energia elettrica, ma è in previsione di dotare l'area montana della linea elettrica. L'adeguamento/messa a norma igienico sanitaria permettera di migliorare l'offerta dei prodotti ai turisti di passaggio, mediante la vendita diretta ed è possibile prevedere un evoluzione con possibilita di ristorazione/agrituristica.Importo richiesto: Euro 150.000","Infrastrutturazione turistica",46.153616,11.408787,"Telve, Borgo Valsugana, Trentino-Alto Adige, 38051 , Italia",,,,
b0be4f48bd76f02e7f7c5c26f7a33e66,2017-04-22T17:52:56+02:00,2017-04-22T17:52:56+02:00,"Torcegno: ponte di Cogno","Nel territorio comunale sono ancora operose due malghe con la produzione di latticini in proprio e per le quali è stato ottenuto il marchio Slow food per il formaggio di malga. Si rende indispensabile l'adeguamento della viabilita e il collegamento con la rete elettrica per dare risposta agli operatori che in quelle strutture lavorano. La richiesta, in continuo aumento, di chi intende raggiungere malga Setteselle o malga Mendana attrezzata con tre unita abitative si scontra con le normative di sicurezza della strada che di fatto risulta pericolosa e che necessita di importanti interventi di consolidamento e messa a norma. Questo progetto, che interessa il territorio del comune di Torcegno ma che va a servire malga Setteselle e malga Mendana nel comune catastale di Telve di Sopra, è di fondamentale importanza per il rifornimento delle succitate malghe e il raggiungimento da parte degli escursionisti della cima Sasso Rotto e dell'intera catena del Lagorai.Importo richiesto: Euro 250.000","Infrastrutturazione turistica",46.105479,11.421479,"torcegno, Trentino-Alto Adige, 38051 , Italia",,,,
aa8549085184e63f36b2eea27ca74874,2017-04-22T18:01:31+02:00,2017-04-22T18:01:31+02:00,"Comunita Valsugana e Tesino: collegamento ciclabile con il Tesino","L’accordo di partenariato 2014-2020 per l'impiego dei fondi strutturali e di investimento europei prevede per la Strategia Nazionale delle Aree Interne un Progetto pilota del Tesino per la realizzazione di una pista ciclopedonale (TESINO Ring). La costruzione di una pista ciclopedonale del Tesino non può prescindere da un collegamento dell'altipiano con la ciclabile della Valsugana. La Comunita Valsugana e Tesino propone dunque di realizzare questo collegamento, propedeutico agli interventi del progetto Aree interne del Tesino, attraverso la costruzione di alcuni tratti di pista ciclopedonale e per mountain bike da collegare e utilizzare in promiscuita a strade comunali esistenti. Lo sviluppo complessivo del nuovo tracciato, comprensivo delle strade comunali esistenti è di circa 5380 metri: dal ponte sul torrente Chieppena nel Comune di Castel Ivano (frazione di Ivano Fracena) e la ciclabile del Tesino nel Comune di Bieno.Importo richiesto: Euro 600.000",Ciclabili,46.061008,11.524444,"strigno, Trentino-Alto Adige, 38051 , Italia",,,,
bdb0511db49b0ebd5ae743ec55bbba9a,2017-04-22T18:05:42+02:00,2017-05-03T15:16:00+02:00,"Borgo Valsugana/Castelnuovo: Bike Park Valsugana","Realizzazione di un Bike Park presso il Centro sportivo di Borgo Valsugana con riqualificazione naturalistico ambientale di aree degradate (ex discariche) e dell’alveo di confluenza tra il fiume Brenta e il torrente Moggio, con collegamento dell’impianto alla gia esistente pista ciclabile della Valsugana. Il Bike Park è un complesso integrato per le attivita del ciclismo, comprendente ciclodromo, piste per RMX, mountain bike, ciclocross e cicloturismo, con la sola esclusione delle attivita che si praticano nei velodromi. Da sottolineare che la realizzazione del complesso integra la gia importante offerta del Centro sportivo di Borgo Valsugana ed è un’occasione di recupero di zone degradate, quali le cave dismesse. In sostanza la collocazione proposta si presta perfettamente allo scopo, sia per le caratteristiche tecniche che deve possedere la struttura sia per i costi di realizzazione assai contenuti. Per quanto riguarda la pista per il mountain bike, la presenza di saliscendi, dossi, pendenze assai ripide rende la struttura adatta anche per le competizioni. Da sottolineare infine che anche i Bike Park, come del resto le altre tipologie di impianti per il ciclismo, saranno organicamente collegati con il sistema di itinenari di cui al relativo Piano nazionale. Accanto al Bike Park si potra realizzare uno spazio destinato alla promozione dei prodotti agricoli e di allevamento della Valsugana e un punto di ristoro a km zero, nell’ottica di recupero, valorizzazione e promozione del territorio. (Comuni di Borgo Valsugana e Castelnuovo).Importo richiesto: Euro 600.000",Ciclabili,46.050078,11.47198,"Castelnuovo, Trentino-Alto Adige, 38051 , Italia",,,,
